eventID,eventDate,eventTime,decimalLatitude,decimalLongitude,verbatimIdentification,scientificName,vernacularName,eventRemarks
bsp101421152,2021-11-11,2021-11-11 12:54:20 UTC,39.9573166667,-75.1720194444,Dark-eyed Junco,Junco hyemalis,Dark-eyed Junco,"Window strike, 1st floor gallery windows."
bsp101434366,2021-11-18,2021-11-19 00:23:13 UTC,40.0278893091,-75.2257317924,Feral Pigeon,Columba livia domestica,Feral Pigeon,North side of building in front of stone wall. Unknown cause of death. Bird was stiff. 137 green lane
bsp101639108,2021-11-21,2021-11-21 18:29:58 UTC,39.9573396877,-75.1717575977,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,
bsp102606365,2021-12-06,2021-12-06 15:08:30 UTC,39.9806538708,-75.1561774012,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Window strike on glass walkway
bsp102612910,2021-12-06,2021-12-06 17:21:33 UTC,39.9598383333,-75.1959833333,Downy Woodpecker,Dryobates pubescens,Downy Woodpecker,3715 Lancaster Ave. S side.
bsp106250213,2022-02-06,2022-02-06 16:45:31 UTC,39.967195,-75.1814716667,American Robin,Turdus migratorius,American Robin,N facing glass wall behind art museum. I saw two other robins hit the window as I uploaded this.
bsp106250624,2022-02-06,2022-02-06 16:54:25 UTC,39.9671206111,-75.1824185945,Mourning Dove,Zenaida macroura,Mourning Dove,W facing glass wall in sculpture garden behind art museum
bsp106250845,2022-02-06,2022-02-06 16:58:09 UTC,39.9672624955,-75.1822677578,American Robin,Turdus migratorius,American Robin,
bsp106926697,2022-02-17,2022-02-17 17:38:20 UTC,39.9803426862,-75.1535913908,American Robin,Turdus migratorius,American Robin,"Presumed car strike. Found cold and stiff 1 foot from road, 15 feet from nearest building."
bsp106927078,2022-02-17,2022-02-17 17:40:25 UTC,39.9473557057,-75.1485253156,American Woodcock,Scolopax minor,American Woodcock,Collision
bsp108107644,2022-03-07,2022-03-07 13:12:14 UTC,39.9549582,-75.1682263997,American Woodcock,Scolopax minor,American Woodcock,"Three total. North side of the comcast center. One in the middle of the sidewalk, two moved next to trash can at 17th and Arch."
bsp108188653,2022-03-07,,39.947712,-75.158887,American Woodcock,Scolopax minor,American Woodcock,"Walked around the corner of a building, startled the woodcock accidentally and it flew into a window"
bsp108607694,2022-03-14,2022-03-14 20:22:18 UTC,40.0193351693,-75.2234350239,Song Sparrow,Melospiza melodia,Song Sparrow,
bsp108661309,2022-03-15,2022-03-15 16:13:28 UTC,39.9486616667,-75.1974866667,Northern Flicker,Colaptes auratus,Northern Flicker,
bsp108882199,2022-03-18,2022-03-18 17:04:27 UTC,39.9829086585,-75.1540539883,American Robin,Turdus migratorius,American Robin,"Window strike at Presser Hall entrance, four feet from glass, some blood on bill."
bsp108947593,2022-03-19,2022-03-19 13:51:45 UTC,39.9673137018,-75.1815967457,Northern Cardinal,Cardinalis cardinalis,Northern Cardinal,"Skeleton, identified by beak and red feathers. Sw facing side of glass wall in sculpture garden"
bsp108947800,2022-03-19,2022-03-19 13:51:49 UTC,39.9676905908,-75.1818444842,,Aves,Birds,Unable to determine species. Was immediately to the right of the cardinal. Sw facing side of glass in sculpture garden
bsp108947883,2022-03-19,2022-03-19 13:54:57 UTC,39.9675012285,-75.1818879415,,Aves,Birds,Below cardinal. Northeast facing side of wall. Cannot determine species from Skeleton
bsp108948016,2022-03-19,2022-03-19 13:55:35 UTC,39.9674488264,-75.1818654174,,Aves,Birds,Another skeleton on the south facing glass wall.
bsp108948427,2022-03-19,2022-03-19 14:01:07 UTC,39.9674279707,-75.1822517161,American Robin,Turdus migratorius,American Robin,Southwest facing side of wall. About 1 1/2 feet from glass
bsp108949121,2022-03-19,2022-03-19 14:13:25 UTC,39.9672012402,-75.1824052726,Song Sparrow,Melospiza melodia,Song Sparrow,"My best guess is song sparrow. The bird was inaccessible for a better look. Sw facing side of glass, about 2 feet away from wall and about 10 feet below window. There was a bird skeleton to the left of the sparrow as well."
bsp109223524,2022-03-22,2022-03-22 13:56:49 UTC,39.9484416667,-75.1920866667,American Woodcock,Scolopax minor,American Woodcock,
bsp109445118,2022-03-25,2022-03-25 11:01:44 UTC,40.0258251714,-75.1235172238,Crows and Ravens,Corvus,Crows and Ravens,Apologies for the poor photo. I saw this crow while I was sitting at the red light at front street and the Roosevelt blvd. not sure of species. The best I could do was take a quick pic before the light turned green. I’m thinking this crow was hit by a car.
bsp109533750,2022-03-26,2022-03-26 11:57:18 UTC,39.9542888869,-75.1498753391,Northern Flicker,Colaptes auratus,Northern Flicker,Window strike. Stiff.
bsp109535142,2022-03-26,2022-03-26 12:24:28 UTC,39.9672471576,-75.1815940832,American Robin,Turdus migratorius,American Robin,Sw side of glass wall in sculpture garden. Must have happened in the last week
bsp109535276,2022-03-26,2022-03-26 12:27:32 UTC,39.9673101557,-75.1817249037,American Robin,Turdus migratorius,American Robin,South facing side of glass wall in sculpture garden
bsp109799048,2022-03-27,,39.9624834577,-75.1696640253,American Woodcock,Scolopax minor,American Woodcock,Found dead on sidewalk along 19th St. I was pretty shocked to find a woodcock in such an urbanized area. Suspect a recent cold snap may have contributed to this mortality.
bsp109849073,2022-03-29,2022-03-29 17:09:13 UTC,39.9811517991,-75.1546606702,Mourning Dove,Zenaida macroura,Mourning Dove,"Window strike, cold and stiff, 3 feet from glass"
bsp110171210,2022-04-02,2022-04-02 12:58:54 UTC,39.9673021354,-75.1817442721,American Robin,Turdus migratorius,American Robin,"S facing side of glass wall, 1 foot from glass"
bsp110172105,2022-04-02,2022-04-02 13:13:17 UTC,39.967091782,-75.1823133687,Yellow-bellied Sapsucker,Sphyrapicus varius,Yellow-bellied Sapsucker,W facing side of glass wall
bsp110172136,2022-04-02,2022-04-02 13:13:20 UTC,39.9671145795,-75.1823564403,American Robin,Turdus migratorius,American Robin,W facing side of glass wall
bsp111136892,2022-04-11,2022-04-11 21:27:25 UTC,39.9476836477,-75.179359468,Northern Flicker,Colaptes auratus,Northern Flicker,
bsp111137207,2022-04-01,2022-04-01 17:08:44 UTC,39.9486506316,-75.1714074202,Yellow-bellied Sapsucker,Sphyrapicus varius,Yellow-bellied Sapsucker,
bsp111219370,2022-04-12,2022-04-12 17:47:50 UTC,39.981086861,-75.1545181244,Palm Warbler,Setophaga palmarum,Palm Warbler,"Window strike, behind bike rack at Paley Building"
bsp111251555,2022-04-12,2022-04-12 22:41:10 UTC,39.9379833333,-75.172255,,Rallus limicola,Virginia Rail,Not sure what happened here. Possibly a window strike or maybe victim of a cat. Didn’t see any windows of note.
bsp111401478,2022-04-12,,40.032847,-75.247682,Northern Flicker,Colaptes auratus,Northern Flicker,Window collision
bsp111476064,2022-04-14,2022-04-14 17:05:56 UTC,39.9821281997,-75.1555955997,Brown Creeper,Certhia americana,Brown Creeper,
bsp111513075,2022-04-14,2022-04-14 19:52:11 UTC,39.9531045069,-75.1775215548,American Woodcock,Scolopax minor,American Woodcock,"Dead bird on east patio, second floor. Private space."
bsp111513727,2022-04-15,2022-04-15 12:59:58 UTC,39.9673975003,-75.1822301045,House Sparrow,Passer domesticus,House Sparrow,"W facing glass wall in sculpture garden, about a foot from glass"
bsp111513797,2022-04-15,2022-04-15 13:00:14 UTC,39.9674171375,-75.1822313162,,Passer domesticus,House Sparrow,W facing side of glass wall in sculpture garden
bsp111513972,2022-04-15,2022-04-15 13:04:37 UTC,39.9674125803,-75.1822432556,Yellow-bellied Sapsucker,Sphyrapicus varius,Yellow-bellied Sapsucker,South facing glass wall in sculpture garden
bsp111937604,2022-04-18,2022-04-18 16:13:15 UTC,39.9810801,-75.1546747514,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,"Window strike, a bit desiccated"
bsp111949793,2022-04-18,2022-04-18 17:16:06 UTC,39.889254741,-75.176324351,Northern Flicker,Colaptes auratus,Northern Flicker,
bsp112600936,2022-04-23,2022-04-23 23:51:20 UTC,39.9671586516,-75.1831750898,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,About 2.5 feel from north side of wall in sculpture garden
bsp112601186,2022-04-23,2022-04-23 23:55:25 UTC,39.9681798516,-75.1837010335,American Robin,Turdus migratorius,American Robin,3 feet from west facing glass wall in sculpture garden
bsp112667466,2022-04-24,2022-04-24 12:30:04 UTC,39.9442955256,-75.2087823184,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Found still warm at 8:30 am lying about two feet from a glass walkway at USP. Will bring bird to Academy collection.
bsp112818613,2022-04-24,2022-04-24 10:42:29 UTC,39.9810555556,-75.1550694444,Swamp Sparrow,Melospiza georgiana,Swamp Sparrow,"Paley Library, west side ground floor window collision."
bsp113250374,2022-04-28,2022-04-28 16:40:09 UTC,39.9528390771,-75.1947528255,Perching Birds,Zonotrichia albicollis,White-throated Sparrow,Window strike at 1:30 pm on ground level western facing window of Van Pelt library. Distinct yellow lores not visible in photos.
bsp115203607,2022-05-03,2022-05-03 20:22:37 UTC,39.96715715,-75.18246339,American Robin,Turdus migratorius,American Robin,Art museum sculpture garden. Below glass railing.
bsp115205051,2022-05-03,2022-05-03 20:27:32 UTC,39.96715116,-75.18253801,Zonotrichia Sparrows,Zonotrichia,Zonotrichia Sparrows,Could not easily retrieve the bird. Art museum sculpture garden. Below glass railing.
bsp115391796,2022-05-04,2022-05-04 16:21:45 UTC,39.951695,-75.1944883333,Yellow-bellied Sapsucker,Sphyrapicus varius,Yellow-bellied Sapsucker,
bsp115394922,2022-05-04,2022-05-04 16:35:59 UTC,39.952195,-75.1937116667,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp115455567,2022-05-04,2022-05-04 21:50:39 UTC,39.9587058436,-75.1925505285,Perching Birds,Sturnus vulgaris,European Starling,Friend who volunteers at animal rescue thinks it’s a robin.
bsp115596330,2022-05-05,,40.143733,-75.082813,Gray Catbird,Dumetella carolinensis,Gray Catbird,Hit my office window and appeared dead. Stunned for a few minutes and starting moving.
bsp116419023,2022-05-10,2022-05-10 13:42:18 UTC,39.9480633333,-75.191405,Black-throated Blue Warbler,Setophaga caerulescens,Black-throated Blue Warbler,
bsp116422017,2022-05-10,2022-05-10 14:25:45 UTC,39.949955,-75.198005,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp116422107,2022-05-10,2022-05-10 14:24:11 UTC,39.9499783333,-75.1980366667,Wood Thrush,Hylocichla mustelina,Wood Thrush,
bsp116631501,2022-04-22,2022-04-22 20:44:34 UTC,39.9821833997,-75.1556149,Dark-eyed Junco,Junco hyemalis,Dark-eyed Junco,
bsp116631696,2022-05-05,2022-05-05 15:49:04 UTC,39.9814853997,-75.1530180997,Black-and-white Warbler,Mniotilta varia,Black-and-white Warbler,
bsp116632482,2022-05-05,2022-05-05 15:49:23 UTC,39.9814853997,-75.1530180997,Black-and-white Warbler,Mniotilta varia,Black-and-white Warbler,
bsp116632736,2022-05-11,2022-05-11 14:47:06 UTC,39.980356,-75.155195,Black-and-white Warbler,Mniotilta varia,Black-and-white Warbler,
bsp116699669,2022-05-12,2022-05-12 15:07:31 UTC,39.949955,-75.1975333333,Gray Catbird,Dumetella carolinensis,Gray Catbird,
bsp116699743,2022-05-12,2022-05-12 15:06:51 UTC,39.949845,-75.19757,Gray Catbird,Dumetella carolinensis,Gray Catbird,
bsp116700379,2022-05-12,2022-05-12 15:13:50 UTC,39.95005,-75.1968833333,American Robin,Turdus migratorius,American Robin,
bsp116714640,2022-05-12,2022-05-12 17:03:59 UTC,39.9488966667,-75.1955633333,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp116860993,2022-05-13,2022-05-13 17:57:47 UTC,39.9563713656,-75.1713497886,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp116865537,2022-05-13,2022-05-13 18:35:21 UTC,39.949945,-75.1978833333,Gray Catbird,Dumetella carolinensis,Gray Catbird,
bsp116871948,2022-05-13,2022-05-13 19:30:10 UTC,39.9502916667,-75.1992416667,House Sparrow,Passer domesticus,House Sparrow,
bsp116893544,2022-05-13,2022-05-13 22:21:56 UTC,40.0475833146,-75.4224498198,Gray Catbird,Dumetella carolinensis,Gray Catbird,"5 ft from SEPTA regional rail tracks- maybe a collision, no walls or windows close by."
bsp117320079,2022-05-16,2022-05-16 15:23:46 UTC,39.9499366667,-75.1978916667,Gray Catbird,Dumetella carolinensis,Gray Catbird,
bsp117451307,2022-05-17,2022-05-17 14:18:51 UTC,39.949895,-75.197595,Gray Catbird,Dumetella carolinensis,Gray Catbird,
bsp117491203,2022-05-17,2022-05-17 19:31:09 UTC,39.94878,-75.19583,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp117508217,2022-05-17,,39.95285,-75.167309,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp117516062,2022-05-17,2022-05-17 22:48:41 UTC,39.948938698,-75.1787853726,Ovenbird,Seiurus aurocapilla,Ovenbird,😭
bsp117804369,2022-05-18,2022-05-18 17:39:33 UTC,39.9805008,-75.1531492,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,
bsp117883615,2022-05-20,2022-05-20 16:41:18 UTC,39.9831565496,-75.154552769,Ovenbird,Seiurus aurocapilla,Ovenbird,Window strike
bsp117987748,2022-05-21,2022-05-21 10:55:29 UTC,39.9595096723,-75.1481058376,Ovenbird,Seiurus aurocapilla,Ovenbird,Window strike
bsp117993968,2022-05-21,2022-05-21 11:27:38 UTC,39.9451793011,-75.207526055,Perching Birds,Passeriformes,Perching Birds,"Window strike at USciences campus (McNeil building, east side, found ~2 feet from building). Covered in ants, did not collect."
bsp118374371,2022-05-23,2022-05-23 15:00:45 UTC,39.9488216667,-75.1956333333,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp118386817,2022-05-03,2022-05-03 16:19:00 UTC,39.95303953,-75.1682465858,Bay-breasted Warbler,Setophaga castanea,Bay-breasted Warbler,
bsp118442706,2022-05-23,,39.951046,-75.200368,American Redstart,Setophaga ruticilla,American Redstart,
bsp118711011,2022-05-23,2022-05-23 13:37:56 UTC,39.980243,-75.1554143997,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp119745361,2022-06-01,,39.971169,-75.141135,House Sparrow,Passer domesticus,House Sparrow,
bsp120366310,2022-06-05,2022-06-05 17:23:19 UTC,39.9622651234,-75.2028592786,House Sparrow,Passer domesticus,House Sparrow,
bsp121494050,2022-06-12,2022-06-12 21:53:13 UTC,39.9540486007,-75.18965182,Northern Mockingbird,Mimus polyglottos,Northern Mockingbird,"3301 Market St, East side of building."
bsp122572701,2022-06-19,2022-06-19 23:52:34 UTC,39.9561065361,-75.189137341,European Starling,Sturnus vulgaris,European Starling,SE corner of building.
bsp127575474,2022-07-23,2022-07-23 21:21:23 UTC,39.9229177692,-75.0230820258,American Robin,Turdus migratorius,American Robin,
bsp128040222,2022-07-26,2022-07-26 19:38:16 UTC,39.9547616938,-75.1696657118,Northern Flicker,Colaptes auratus,Northern Flicker,West side of Arch St Presbyterian Church.
bsp128525224,2022-07-29,2022-07-29 22:58:15 UTC,39.9600950579,-75.1983893613,House Sparrow,Passer domesticus,House Sparrow,+ the culprit
bsp128706571,2022-07-30,2022-07-30 21:08:13 UTC,39.9585029422,-75.171662507,Song Sparrow,Melospiza melodia,Song Sparrow,Dead
bsp128872841,2022-07-31,,39.971282,-75.140198,House Sparrow,Passer domesticus,House Sparrow,"Two found dead (one male, one female) 5 or 6 feet apart. Other dead HOSPs have been found outside this building in the past."
bsp130269730,2022-08-10,2022-08-10 17:50:21 UTC,39.9580083043,-75.1922436991,Blue Jay,Cyanocitta cristata,Blue Jay,South side
bsp130887359,2022-08-05,2022-08-05 16:43:27 UTC,39.9805216,-75.1561822,Gray Catbird,Dumetella carolinensis,Gray Catbird,
bsp130943623,2022-08-15,2022-08-15 15:19:58 UTC,39.9519366667,-75.1957383333,Northern Yellow-shafted Flicker,Colaptes auratus luteus,Northern Yellow-shafted Flicker,
bsp131220509,2022-08-17,2022-08-17 13:05:08 UTC,39.954675,-75.16305,Ovenbird,Seiurus aurocapilla,Ovenbird,Window strike victim
bsp131484235,2022-08-19,2022-08-19 18:45:16 UTC,39.9583366667,-75.17782,Moqueur chat,Dumetella carolinensis,Gray Catbird,Found right under some big apartment windows
bsp132343552,2022-08-25,2022-08-25 22:46:36 UTC,39.9537751837,-75.1732958158,Magnolia Warbler,Setophaga magnolia,Magnolia Warbler,
bsp132396125,2022-08-25,2022-08-25 11:10:00 UTC,39.9810610981,-75.1523152556,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,7:10 am found dead bird from window strike on TU campus.
bsp132709423,,,39.957673,-75.166161,,Chaetura pelagica,Chimney Swift,
bsp132824334,2022-08-29,2022-08-29 15:05:57 UTC,39.9562133333,-75.1765666667,Black-and-white Warbler,Mniotilta varia,Black-and-white Warbler,Found after seemingly hitting a north facing window
bsp132871888,2022-08-29,2022-08-29 21:11:51 UTC,40.0131028242,-75.1763329435,paruline flamboyante,Setophaga ruticilla,American Redstart,Philadelphia Water Department Collector Systems Administration Building
bsp133020353,2022-08-29,2022-08-29 13:28:51 UTC,39.9812094997,-75.1532512997,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,
bsp133020538,2022-08-29,2022-08-29 17:20:26 UTC,39.9804071,-75.1535334,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp133147470,2022-08-31,2022-08-31 21:29:56 UTC,39.9413790493,-75.0622435215,Northern Waterthrush,Parkesia noveboracensis,Northern Waterthrush,Found deceased possible window strike
bsp133444412,2022-09-03,2022-09-03 10:50:18 UTC,39.9455133333,-75.1864383333,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,
bsp134154387,2022-09-08,2022-09-08 11:29:08 UTC,39.9455866667,-75.1869966667,Chestnut-sided Warbler,Setophaga pensylvanica,Chestnut-sided Warbler,Chestnut sided??
bsp134201940,2022-09-08,,39.953928,-75.158864,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,Found at about noon at pinned location.
bsp134219683,2022-09-08,2022-09-08 20:47:32 UTC,39.9555883333,-75.1403361667,Yellow-billed Cuckoo,Coccyzus americanus,Yellow-billed Cuckoo,This bird flew into a 5th story window and was stunned.
bsp134337978,2022-09-09,2022-09-09 18:48:04 UTC,39.949775,-75.195975,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,
bsp134764343,2022-09-12,2022-09-12 18:52:34 UTC,39.9537583333,-75.19137,Black-and-white Warbler,Mniotilta varia,Black-and-white Warbler,
bsp134764442,2022-09-12,2022-09-12 18:50:47 UTC,39.9538083333,-75.1914366667,Tennessee Warbler,Leiothlypis peregrina,Tennessee Warbler,
bsp134979848,2022-09-14,2022-09-14 12:51:01 UTC,39.7388810633,-75.5524561554,Yellow-breasted Chat,Icteria virens,Yellow-breasted Chat,Presumed window strike. Already in rigor.
bsp135026074,2022-09-14,2022-09-14 19:22:38 UTC,39.9572226694,-75.1940064132,Northern Parula,Setophaga americana,Northern Parula,"Not in a position to collect or get more pictures. Also was stuck to the pavement, so couldn't quickly flip it for a ventral shot"
